Year,Link,Publisher
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617503&doi=10.1681%2fASN.2020040416&partnerID=40&md5=68adc732e42c879c49b1196cf9b47a13","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084519733&doi=10.5694%2fmja2.50610&partnerID=40&md5=545ba69212846f4a457880075e4c4691","John Wiley and Sons Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083795520&doi=10.1016%2fj.kint.2020.04.009&partnerID=40&md5=02dd5c92a19322a5d1d4797faaa5f6db","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083092167&doi=10.1016%2fj.psychres.2020.112977&partnerID=40&md5=fc7cdf4c7f471a5241486eaee54457dc","Elsevier Ireland Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086160779&doi=10.1038%2fs41419-020-2603-0&partnerID=40&md5=515fa56a83b47d56ff059f27b2292f28","Springer Nature"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084520486&doi=10.1038%2fs41430-020-0652-1&partnerID=40&md5=3bdb2c27c6834f2ed180585e3e98a47d","Springer Nature"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085854550&partnerID=40&md5=b3d803eb54b20e60cbad01152964787d","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083337486&doi=10.1016%2fj.earlhumdev.2020.105043&partnerID=40&md5=593baaee037f8114588c1593ea0ac8c4","Elsevier Ireland Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085975516&doi=10.1055%2fa-1158-5756&partnerID=40&md5=599bf59978c0ac96caf9d46418d57099","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084416103&doi=10.1111%2facem.14005&partnerID=40&md5=99ebbcebe49fc591c6b08f867ef623c3","Blackwell Publishing Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084415739&doi=10.1002%2fjdd.12174&partnerID=40&md5=6c92327bb082dd969235cd77d4f57de2","John Wiley and Sons Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085961049&doi=10.1038%2fd41586-020-01586-0&partnerID=40&md5=0285faa6ab3a4a5c26a01fa3dd3f7a04","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084616534&doi=10.1111%2feci.13250&partnerID=40&md5=cb4aa5e79afdfbabb1aab616001d84b0","Blackwell Publishing Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083802313&doi=10.1016%2fj.jbvi.2020.e00169&partnerID=40&md5=b4a2fa15e73abe0cac2467206889340f","Elsevier Inc"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083979951&doi=10.1002%2fhed.26211&partnerID=40&md5=d2908d723f22be2d470fdc67c5d25fd6","John Wiley and Sons Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083969179&doi=10.1007%2fs10549-020-05644-z&partnerID=40&md5=c8ee61b0f315675dc7480969f4c4dcd4","Springer"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086354124&doi=10.1001%2fjamanetworkopen.2020.11335&partnerID=40&md5=d67204e4c03f76d68fb36ba8f9121a78","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085961508&doi=10.5935%2f0004-2749.20200067&partnerID=40&md5=ef6d6207b3f2063b62aa9b8a1fbe3035","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085472913&doi=10.1016%2fj.cjca.2020.04.010&partnerID=40&md5=ab0f01b5791702683e12c4054ec3f179","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083201569&doi=10.1007%2fs00112-020-00910-2&partnerID=40&md5=fd4cb9d7cd96d3177fd82c8fed917107","Springer Medizin"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083334528&doi=10.1016%2fj.jcv.2020.104364&partnerID=40&md5=9a152811effa2f6d5b936c117a79f504","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865861&doi=10.1089%2fscd.2020.0071&partnerID=40&md5=0a318d8403fd213a45a3a2418592b8cd","Mary Ann Liebert Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617508&doi=10.1055%2fs-0040-1710317&partnerID=40&md5=422816f3186ee4fad21ba22d70a154c0","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083856342&doi=10.1158%2f2159-8290.CD-20-0451&partnerID=40&md5=a346d9b1145d932cdb65ef724caf4464","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083004963&doi=10.1016%2fj.jinf.2020.03.019&partnerID=40&md5=f9dc85ba174c06377954123826f68466","W.B. Saunders Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083092729&doi=10.1016%2fj.psychres.2020.112955&partnerID=40&md5=60323bac5ab22b10b47384d5fcba7409","Elsevier Ireland Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084195207&doi=10.1681%2fASN.2020030375&partnerID=40&md5=548db0271980503599763502525e63bd","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085987247&doi=10.1017%2ferr.2020.47&partnerID=40&md5=26afdebc46a99c9592bcc2226ceae9ee","Cambridge University Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085537873&doi=10.1097%2fMPG.0000000000002731&partnerID=40&md5=47646896b45d8a80d681394973e426fb","Lippincott Williams and Wilkins"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084201555&doi=10.1007%2fs00278-020-00424-y&partnerID=40&md5=330d1e38d6e86cbe175282bcb18324b8","Springer Medizin"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083270658&doi=10.23736%2fS1121-421X.20.02697-5&partnerID=40&md5=a9703c102a6f6b2f08c1fcb12cb12cbb","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084966100&doi=10.1016%2fj.echo.2020.04.007&partnerID=40&md5=7b322b9c41d445bf661a48c91fe6c0e0","Mosby Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083250517&doi=10.3201%2feid2606.200495&partnerID=40&md5=b2598fbd7fe0ce3e42153e6ef7559739","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083215032&doi=10.3201%2feid2606.200287&partnerID=40&md5=a6e5242996cad16f27ebfe824388ef8c","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082130127&doi=10.3201%2feid2606.200239&partnerID=40&md5=49fc9b3a9079e7c4f2a96d13e3180645","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085909902&doi=10.6224%2fJN.202006_67%283%29.10&partnerID=40&md5=84416e56391e650710449916d9a40c1d","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865964&doi=10.1210%2fendrev%2fbnaa011&partnerID=40&md5=edd2c880210020f31082b030d59ba207","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865848&doi=10.5435%2fJAAOS-D-20-00360&partnerID=40&md5=295f193b6e6d50957bb4dce26548c9f4","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084253340&doi=10.1016%2fj.ijid.2020.04.058&partnerID=40&md5=3c68d36b6d28124009b40da1871d4a3b","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086059648&doi=10.1213%2fXAA.0000000000001252&partnerID=40&md5=71ea0591eb79dff0cdc5e62fb8f91411","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084324638&doi=10.1007%2fs00048-020-00256-6&partnerID=40&md5=b15de71e334f1cf806bcd3e07837757f","Birkhauser"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083171446&doi=10.1093%2fbioinformatics%2fbtaa145&partnerID=40&md5=682100cf8149d787b8436e11554b604b","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085236951&doi=10.1016%2fS1473-3099%2820%2930283-8&partnerID=40&md5=680722f02c6ca30bbfa2035a1710c8c9","Lancet Publishing Group"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083174030&doi=10.1097%2fYCT.0000000000000690&partnerID=40&md5=978f5352fbb6879d4e39875c5ffb36c1","Lippincott Williams and Wilkins"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084143931&doi=10.1038%2fs41374-020-0431-6&partnerID=40&md5=b4f5e75ad36b60c0747b0adaa97d28ae","Springer Nature"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085909545&doi=10.3390%2fnu12061616&partnerID=40&md5=c898d005e934b78615e0d55e12f8d549","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086096349&doi=10.18632%2faging.103347&partnerID=40&md5=79c46e1b3036f07adf5591c6edfd25e6","Impact Journals LLC"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086354860&doi=10.3855%2fjidc.12792&partnerID=40&md5=aeb2364ad92327ba8238538c25333b3b","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086246079&partnerID=40&md5=2a840854ceef541abd8f3c49482f4775","Little Lion Scientific"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086354141&doi=10.3855%2fjidc.12744&partnerID=40&md5=d286483f444d65c3deb9e51e5f290223","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086124322&doi=10.3724%2fSP.J.1249.2020.03224&partnerID=40&md5=1e7ae9fc32dd1d6da4c386aaa726ada6","Editorial Office of Journal of Shenzhen University"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085854178&doi=10.1186%2fs12941-020-00368-w&partnerID=40&md5=aecf3522128f2ac520a4fe6c1d72236d","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085909879&doi=10.3390%2fmolecules25112529&partnerID=40&md5=e94d1f1adef7ab6832ee5575ba52802e","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085636194&doi=10.1186%2fs12916-020-01640-8&partnerID=40&md5=30b49d05e2c651a77588ba86be7b4d77","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085664715&doi=10.15585%2fmmwr.mm6921e1&partnerID=40&md5=771b5d18fd0ad240544bfb19c4bc5177","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084251728&doi=10.1126%2fscience.abb7314&partnerID=40&md5=bf12c490b23f80e60fc57f9cb2809d48","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085279342&doi=10.1126%2fscience.abc5312&partnerID=40&md5=34d502b719fc30ccb3fc93cab4b763ad","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083723809&doi=10.1126%2fscience.abb7015&partnerID=40&md5=93faf09b34d5bb1fb7908256f80ff31f","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085676475&doi=10.1097%2fMD.0000000000020166&partnerID=40&md5=18d23c03d8f0feee9694fb4a229b04fd","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085905613&doi=10.20452%2fpamw.15332&partnerID=40&md5=bff83475fd6093fec46683ec0e2c1c32","Medycyna Praktyczna"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084616808&doi=10.20452%2fpamw.15312&partnerID=40&md5=d24b532523fefe8155817fe4de91e97a","Medycyna Praktyczna"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085904390&doi=10.20452%2fpamw.15361&partnerID=40&md5=a46e98bafd0f463dff71ebf77571b870","Medycyna Praktyczna"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085679044&doi=10.1097%2fMD.0000000000020157&partnerID=40&md5=0c15193ee754df49498a362f9b7d5df6","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085713060&doi=10.1136%2fbmj.m1996&partnerID=40&md5=bd9e71eac9da06f597c4454c9687fe6e","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617453&doi=10.1016%2fj.cell.2020.04.021&partnerID=40&md5=c7faf9005105eb29729f093f8a85e3b4","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085539860&doi=10.12659%2fMSM.926016&partnerID=40&md5=366ca621d90e77984abbd675c7eb3737","International Scientific Information, Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085588872&doi=10.1186%2fs12916-020-01631-9&partnerID=40&md5=42c3199525844e40c01dcf3d4f33d2e6","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084731058&doi=10.1056%2fNEJMoa2008457&partnerID=40&md5=e1eaee4305af90401a7b7ede98766ced","Massachussetts Medical Society"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085640866&doi=10.1136%2fbmjgh-2020-002794&partnerID=40&md5=aea50849448462eaa9042a5d0f1aa4cc","BMJ Publishing Group"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085635263&doi=10.1186%2fs13058-020-01293-8&partnerID=40&md5=396021674ffe77082417a20121d0239d","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085630234&doi=10.2196%2f19421&partnerID=40&md5=d753d8522484425044e0c5e95ebb58c3","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085658326&doi=10.1186%2fs13020-020-00336-8&partnerID=40&md5=f9e204728ba6e55da133d022b2bee386","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085629906&partnerID=40&md5=0fc61dfbb94e3b6144412891a39ced9a","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085638612&doi=10.1186%2fs13033-020-00371-w&partnerID=40&md5=59030eee5e72714196aa6d6d7d2d3d92","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086007796&doi=10.4102%2fphcfm.v12i1.2445&partnerID=40&md5=f55a1aa404758433f8ab80927ca2555e","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083827704&doi=10.1038%2fs41586-020-2196-x&partnerID=40&md5=c01e5ca0457e65a4d28a4d8da696df41","Nature Research"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086225734&doi=10.3389%2ffimmu.2020.01170&partnerID=40&md5=0b58b9d7c70b10f998b901feb16d6b8a","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085665111&partnerID=40&md5=eee07a0de06aec514bc9bf5966b2ac16","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085854159&doi=10.3390%2fijerph17113793&partnerID=40&md5=a56db9fe544fb6ac4309d94effaa3199","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085905682&doi=10.3390%2fijerph17113792&partnerID=40&md5=424f32c7bb4bbcf6ea761b30f760caff","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085539930&partnerID=40&md5=1768454951d23005f501245ea3067eb4","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086175438&doi=10.3389%2ffmed.2020.00260&partnerID=40&md5=94c2216961990c0525d5565a813dd34f","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085637677&doi=10.1039%2fd0ra04199h&partnerID=40&md5=596b6ae805434f0e2d170d7f19d771e3","Royal Society of Chemistry"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085714236&doi=10.3390%2fcells9061336&partnerID=40&md5=91217336b3d80e910ba7bd42cbc17a34","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084144197&doi=10.1128%2fJCM.00599-20&partnerID=40&md5=e97a702bf93087af47e23c68f358e439","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085522805&doi=10.1073%2fpnas.2003138117&partnerID=40&md5=84d3cf8fe498edbc1b959f201552d43a","National Academy of Sciences"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086155393&doi=10.3389%2ffcimb.2020.00290&partnerID=40&md5=c465b447a57bb7b002eb5818cbc3f9d6","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086139050&doi=10.3389%2ffbioe.2020.00554&partnerID=40&md5=cafbfd9bfbd9199b2f11f32c26b98510","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083277602&doi=10.1128%2fJCM.00461-20&partnerID=40&md5=5cb90f5582e28e1b2d01607be368ed96","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083223428&doi=10.1128%2fJCM.00512-20&partnerID=40&md5=d289508d0c322fb97435edaed932a654","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865791&doi=10.1128%2fJCM.00375-20&partnerID=40&md5=9c91f2354b19a714e21933446085fba4","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086169019&doi=10.3389%2ffphar.2020.00791&partnerID=40&md5=1a48fb94746799f8b5a9813ac75ab895","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084616825&doi=10.1021%2facsnano.0c03402&partnerID=40&md5=8f8d276efe661599c3af3a232fb3e782","American Chemical Society"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865590&doi=10.1128%2fJCM.00721-20&partnerID=40&md5=9b5a794a89b96e67dca7328ca8427d9e","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086178015&doi=10.3389%2ffmicb.2020.01186&partnerID=40&md5=0cf55aabd8357eab0be81e9a61e6c78d","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085630544&doi=10.4045%2ftidsskr.20.0366&partnerID=40&md5=5f1245648031cb32d7960a85240d6c6b","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085539820&doi=10.1186%2fs13054-020-02995-3&partnerID=40&md5=cfa7253b94730533ad628d6e3e5dc332","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085539529&doi=10.1186%2fs13054-020-02896-5&partnerID=40&md5=70147e817678780b5b2230f22f176699","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085538969&doi=10.1186%2fs13054-020-02969-5&partnerID=40&md5=9a84bedf9fc6ebb288aec5a9d94ec8e4","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083156864&doi=10.1128%2fJCM.00588-20&partnerID=40&md5=7f06256abafc1b221597ca4e661c7d25","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086150666&doi=10.3389%2ffpsyt.2020.00489&partnerID=40&md5=9175da0108c7a47bb846b942b17014b1","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085539187&doi=10.12659%2fMSM.925679&partnerID=40&md5=b4ca5b215437cf9ba3de4c586cc87af7","International Scientific Information, Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084133173&doi=10.1001%2fjama.2020.6775&partnerID=40&md5=e752964877871064c09709317dd7c20f","American Medical Association"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085630477&doi=10.4045%2ftidsskr.20.0277&partnerID=40&md5=3057147ee2e0b0697fe1e4743d6a31b2","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085443146&partnerID=40&md5=78d386a1497b74e154157a2eadabe0fe","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085390692&doi=10.1186%2fs13063-020-04407-x&partnerID=40&md5=341332488d0a3ad8630f5f3d6748cc70","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084403462&partnerID=40&md5=729efdd5b6283936a36f6b271efc547d","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085604718&doi=10.1136%2fbmjgh-2020-002647&partnerID=40&md5=1229f3f7e2f3fc2082df2d6739cc639b","BMJ Publishing Group"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085626033&doi=10.1136%2fbmjpo-2020-000718&partnerID=40&md5=ba44a1d3f0941184282fe5f57249926e","BMJ Publishing Group"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084382639&partnerID=40&md5=8729f244a06984a2c3e7740eb35001c7","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086156947&doi=10.3389%2ffphar.2020.00781&partnerID=40&md5=90a2a1985ba5b7528c77dfaedd00f891","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084392329&partnerID=40&md5=da380a72f7da13feb70f49029de2d0a5","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084392771&partnerID=40&md5=2428bf2d560d86d929040905aa5da7e9","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082519882&partnerID=40&md5=6ec562a591bc4d5e8bb6f4da4cd8a96f","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085385253&doi=10.1186%2fs12916-020-01628-4&partnerID=40&md5=d7653ef346254ad95df4da5ff69f5a5f","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085360580&doi=10.1186%2fs13049-020-00736-7&partnerID=40&md5=9085750d4b9e63ab5201a108f89c8358","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086041698&doi=10.1503%2fcmaj.200978&partnerID=40&md5=e45f0744235df667cb97d6c553efbedd","Canadian Medical Association"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085447934&doi=10.1136%2fesmoopen-2020-000825&partnerID=40&md5=b498e3dd4963dfac7754a1489ac29b84","BMJ Publishing Group"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085537888&doi=10.4081%2fmonaldi.2020.1389&partnerID=40&md5=666132b88bcd9b9e5eb72222d3815bf9","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617807&doi=10.1503%2fcmaj.200920&partnerID=40&md5=1a51caac4fa64a7848394b926a452355","Canadian Medical Association"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084401280&partnerID=40&md5=4a86962b07af2ecb00c931345f0010c3","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084392394&partnerID=40&md5=a923f892d45fa3c7ab89d1db391e704a","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085538000&doi=10.33963%2fKP.15358&partnerID=40&md5=b607870da76ad3ee2ca18c5a6d2a2c7d","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085450567&doi=10.1186%2fs13052-020-00829-0&partnerID=40&md5=928b1a4d5007088a061bd80a0825717f","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085369202&doi=10.1186%2fs13054-020-02952-0&partnerID=40&md5=98a938b763537b232c7c9738d205c3ff","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085519505&doi=10.1186%2fs13020-020-00326-w&partnerID=40&md5=58338c6c66607570e8ab56be64afe7d2","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085511265&doi=10.1186%2fs40560-020-00453-4&partnerID=40&md5=8f684fbb1d753d300643a8c92c92cc29","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085440780&doi=10.1186%2fs13054-020-02991-7&partnerID=40&md5=06dfebbf0faa3bd8892024d2d3dbf27a","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085424975&doi=10.1186%2fs13063-020-04352-9&partnerID=40&md5=5b4f534ca67b666959a99b8c6fe981b7","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086004198&doi=10.3389%2ffneur.2020.00518&partnerID=40&md5=376dea4ed59cb949382c94331eff361d","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085155002&partnerID=40&md5=b8a430ebdb27a5a7e0e9524b2cb36021","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086007256&doi=10.3389%2ffmed.2020.00248&partnerID=40&md5=ca80c484f8ed820ca020a1c5d4476127","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086036968&doi=10.3389%2ffcimb.2020.00284&partnerID=40&md5=ef65a33f59cbdd1a1ab04036f0e0c6d4","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086029412&doi=10.3389%2ffpubh.2020.00222&partnerID=40&md5=1d822c00b38defa1b49aef63ebb127fd","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086355641&doi=10.33321%2fcdi.2020.44.45&partnerID=40&md5=48af8ff330d871151e69abb8dc8cdc26","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086019935&doi=10.3389%2ffsurg.2020.00033&partnerID=40&md5=3d9b3851b0f7d915d80754945ed28b5c","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085156843&doi=10.15585%2fmmwr.mm6920e2&partnerID=40&md5=9bf7a633ac8b252006628f093b6493b8","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085155257&doi=10.15585%2fmmwr.mm6920e1&partnerID=40&md5=708791ca8d7111be40dafb753b010b41","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085528406&doi=10.1136%2fbmj.m1966&partnerID=40&md5=2b148c50e0ea562a26ff1d41d7772cc4","BMJ Publishing Group"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081948208&doi=10.1016%2fj.bbrc.2020.03.047&partnerID=40&md5=d016d0a958ed16d1071c49bd89019294","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083887875&doi=10.1016%2fj.molcel.2020.04.022&partnerID=40&md5=bb6e424f3169b2bf3e642dd4dba58545","Cell Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085855287&doi=10.3748%2fwjg.v26.i19.2286&partnerID=40&md5=c1e1f5db7b9eb6b5c8270c61f236df20","NLM (Medline)"
