"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865987&doi=10.1002%2fhed.26184&partnerID=40&md5=5033bf290d8f2c17c724c6005bcfeb0c"",""cancer patient"	 cancer surgery	 Conference Paper	 coronavirus disease 2019	 head and neck cancer	 head and neck surgery	 human	 pandemic	 preoperative evaluation	 priority journal	 screening	 therapy delay	 Coronavirus infection	 ear nose throat surgery	 elective surgery	 female	 head and neck tumor	 health care planning	 hospital management	 laboratory technique	 male	 organization and management	" cancer surgery; Conference Paper; coronavirus disease 2019; head and neck cancer; head and neck surgery; human; pandemic; preoperative evaluation; priority journal; screening; therapy delay; Coronavirus infection; ear nose throat surgery; elective surgery; female; head and neck tumor; health care planning; hospital management; laboratory technique; male"	 pathology	 patient selection	 procedures	 program evaluation	 surgical oncology	 time to treatment	 United States	 virus pneumonia	 Appointments and Schedules	 Clinical Laboratory Techniques	 Coronavirus Infections	 Elective Surgical Procedures	 Female	 Head and Neck Neoplasms	 Health Priorities	 Humans	 Male	 Otorhinolaryngologic Surgical Procedures	 Outcome Assessment, Health Care	 Pandemics	 Patient Selection	 Pneumonia, Viral	 Program Evaluation	 Surgical Oncology	 Time-to-Treatment	" United States"""																																																																																																																																																																																						
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085538594&doi=10.4103%2fijo.IJO_1458_20&partnerID=40&md5=7950896316f0e3b50aab290b2ad616e1"",""adult"	 aged	 Betacoronavirus	 Coronavirus infection	 depression	 education	 female	 health survey	 human	 India	 male	 medical education	 medical student	 mental stress	 middle aged	 ophthalmologist	 ophthalmology	 pandemic	 psychology	 risk factor	 very elderly	 virus pneumonia	" aged; Betacoronavirus; Coronavirus infection; depression; education; female; health survey; human; India; male; medical education; medical student; mental stress; middle aged; ophthalmologist; ophthalmology; pandemic; psychology; risk factor; very elderly"	 Aged	 Aged, 80 and over	 Betacoronavirus	 Coronavirus Infections	 Depressive Disorder	 Female	 Health Surveys	 Humans	 India	 Internship and Residency	 Male	 Middle Aged	 Ophthalmologists	 Ophthalmology	 Pandemics	 Pneumonia, Viral	 Risk Factors	 Stress, Psychological	" Students, Medical"""																																																																																																																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083977921&doi=10.1007%2fs00167-020-06033-1&partnerID=40&md5=2e6bd4ca0b474409e5226e9add6cb83b"",""Betacoronavirus"	 clinical trial	 Coronavirus infection	 elective surgery	 Europe	 health care delivery	 health care survey	 human	 Internet	 male	 multicenter study	 orthopedic surgery	 pandemic	 prospective study	 virus pneumonia	 Betacoronavirus	 Coronavirus Infections	 Delivery of Health Care	 Elective Surgical Procedures	 Europe	 Health Care Surveys	 Humans	" clinical trial; Coronavirus infection; elective surgery; Europe; health care delivery; health care survey; human; Internet; male; multicenter study; orthopedic surgery; pandemic; prospective study; virus pneumonia; Betacoronavirus; Coronavirus Infections; Delivery of Health Care; Elective Surgical Procedures; Europe; Health Care Surveys"	 Male	 Orthopedic Procedures	 Pandemics	 Pneumonia, Viral	" Prospective Studies"""																																																																																																																																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083674793&doi=10.1016%2fj.critrevonc.2020.102972&partnerID=40&md5=46680557e4cafd320e20d97c4ddf10ec"",""cancer patient"	 China	 clinical feature	 coronavirus disease 2019	 Coronavirus infection	 disease association	 endemic disease	 evidence based medicine	 human	 Italy	 medical research	 outcome assessment	 Review	 SARS-related coronavirus	 Severe acute respiratory syndrome coronavirus 2	 systematic review	 adult	 Betacoronavirus	 complication	 Coronavirus infection	 immunocompromised patient	 laboratory technique	" China; clinical feature; coronavirus disease 2019; Coronavirus infection; disease association; endemic disease; evidence based medicine; human; Italy; medical research; outcome assessment; Review; SARS-related coronavirus; Severe acute respiratory syndrome coronavirus 2; systematic review; adult; Betacoronavirus; complication; Coronavirus infection; immunocompromised patient"	 pandemic	 virus pneumonia	 antineoplastic agent	 Adult	 Antineoplastic Agents	 Betacoronavirus	 Clinical Laboratory Techniques	 Coronavirus Infections	 Humans	 Immunocompromised Host	 Neoplasms	 Pandemics	" Pneumonia, Viral"""																																																																																																																																																																																																			
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086013913&doi=10.3390%2fijerph17113997&partnerID=40&md5=489a6bb915e6c31c3b3f669340643171"",""antibiotics"	 COVID-19	 disease control	 disease spread	 epidemic	 health care	 viral disease	 South Korea	 Coronavirus	" SARS coronavirus"""													" COVID-19; disease control; disease spread; epidemic; health care; viral disease; South Korea; Coronavirus; SARS coronavirus"";;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083663858&doi=10.1002%2fhed.26168&partnerID=40&md5=cb3681f75fd5763b0918c7e8a6296945"",""clinical examination"	 Conference Paper	 coronavirus disease 2019	 endoscopy	 head and neck disease	 head and neck surgery	 human	 nonhuman	 pandemic	 priority journal	 SARS coronavirus	 tracheostomy	 virus transmission	 Coronavirus infection	 cross infection	 diagnostic test	 disease transmission	 female	 global health	 head	 male	 neck	" Conference Paper; coronavirus disease 2019; endoscopy; head and neck disease; head and neck surgery; human; nonhuman; pandemic; priority journal; SARS coronavirus; tracheostomy; virus transmission; Coronavirus infection; cross infection; diagnostic test; disease transmission; female; global health; head; male"	 pandemic	 pathophysiology	 patient safety	 physical examination	 practice guideline	 prevention and control	 virus pneumonia	 Coronavirus Infections	 Cross Infection	 Diagnostic Tests, Routine	 Disease Transmission, Infectious	 Female	 Global Health	 Head	 Humans	 Male	 Neck	 Occupational Health	 Pandemics	 Patient Safety	 Physical Examination	 Pneumonia, Viral	" Practice Guidelines as Topic"""																																																																																																																																																																																									
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083284172&doi=10.1002%2fijgo.13162&partnerID=40&md5=fb115677cd4f781be5a2e35b0cf901f8"",""Article"	 centralization	 cesarean section	 coronavirus disease 2019	 delivery room	 emergency health service	 emergency ward	 female	 health care personnel	 human	 interstitial pneumonia	 Italy	 neonatal intensive care unit	 nonhuman	 obstetrics	 outpatient department	 positive end expiratory pressure	 practice guideline	 pregnant woman	 premature labor	 priority journal	 Severe acute respiratory syndrome coronavirus 2	" centralization; cesarean section; coronavirus disease 2019; delivery room; emergency health service; emergency ward; female; health care personnel; human; interstitial pneumonia; Italy; neonatal intensive care unit; nonhuman; obstetrics; outpatient department; positive end expiratory pressure; practice guideline; pregnant woman; premature labor; priority journal"	 Coronavirus infection	 health care organization	 hospital	 obstetrics	 organization and management	 pandemic	 patient care	 pregnancy	 protective equipment	 virus pneumonia	 Ambulatory Care Facilities	 Coronavirus Infections	 Female	 Health Care Rationing	 Hospitals, Maternity	 Hospitals, Special	 Humans	 Italy	 Obstetrics	 Pandemics	 Patient Care	 Personal Protective Equipment	 Pneumonia, Viral	" Pregnancy"""																																																																																																																																																																																								
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082815026&doi=10.1016%2fj.intimp.2020.106455&partnerID=40&md5=4b5a6724c73e3f518bf1a73f8fff362d"",""ace2 immunoadhesin"	 immunoglobulin	 interleukin 6 monoclonal antibody	 monoclonal antibody	 peptide hormone	 polyclonal antibody	 unclassified drug	 virus vaccine	 antiserum	 coronavirus spike glycoprotein	 COVID-19 vaccine	 cytokine	 interleukin derivative	 spike protein, SARS-CoV-2	 virus antibody	 virus antigen	 virus receptor	 cells	 clinical outcome	 coronavirus disease 2019	 human	 immunotherapy	" immunoglobulin; interleukin 6 monoclonal antibody; monoclonal antibody; peptide hormone; polyclonal antibody; unclassified drug; virus vaccine; antiserum; coronavirus spike glycoprotein; COVID-19 vaccine; cytokine; interleukin derivative; spike protein, SARS-CoV-2; virus antibody; virus antigen; virus receptor; cells; clinical outcome; coronavirus disease 2019; human"	 plasma therapy	 priority journal	 Review	 SARS coronavirus	 Severe acute respiratory syndrome coronavirus 2	 systematic review	 Betacoronavirus	 Coronavirus infection	 cytokine release syndrome	 immunology	 immunotherapy	 metabolism	 pandemic	 passive immunization	 procedures	 severe acute respiratory syndrome	 virus pneumonia	 Antibodies, Monoclonal	 Antibodies, Viral	 Antigens, Viral	 Betacoronavirus	 Coronavirus Infections	 Cytokine Release Syndrome	 Cytokines	 Humans	 Immune Sera	 Immunization, Passive	 Immunotherapy	 Interleukins	 Middle East Respiratory Syndrome Coronavirus	 Pandemics	 Pneumonia, Viral	 Receptors, Virus	 SARS Virus	 Severe Acute Respiratory Syndrome	 Spike Glycoprotein, Coronavirus	" Viral Vaccines"""																																																																																																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084003563&doi=10.1007%2fs00167-020-06032-2&partnerID=40&md5=09063366e9f4cf2054bba970ff0d772d"",""aftercare"	 arthroplasty	 arthroscopy	 Austria	 Betacoronavirus	 Coronavirus infection	 elective surgery	 Germany	 health care delivery	 health care survey	 human	 Internet	 male	 orthopedic surgery	 orthopedics	 pandemic	 rehabilitation	 Switzerland	 virology	 virus pneumonia	 Aftercare	 Arthroplasty	" arthroplasty; arthroscopy; Austria; Betacoronavirus; Coronavirus infection; elective surgery; Germany; health care delivery; health care survey; human; Internet; male; orthopedic surgery; orthopedics; pandemic; rehabilitation; Switzerland; virology; virus pneumonia; Aftercare"	 Austria	 Betacoronavirus	 Coronavirus Infections	 Delivery of Health Care	 Elective Surgical Procedures	 Germany	 Health Care Surveys	 Humans	 Internet	 Male	 Orthopedic Procedures	 Orthopedics	 Pandemics	 Pneumonia, Viral	 Rehabilitation	" Switzerland"""																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084513706&doi=10.5694%2fmja2.50607&partnerID=40&md5=ca7d69450767897f5bc5137dd6a9cb49"",""Article"	 cancer patient	 cancer therapy	 China	 comorbidity	 coronavirus disease 2019	 disease severity	 health service	 human	 incidence	 infection control	 infection prevention	 mortality rate	 nonhuman	 nonmyeloablative stem cell transplantation	 palliative therapy	 pandemic	 patient care	 patient safety	 pneumonia	 population research	 prevalence	" cancer patient; cancer therapy; China; comorbidity; coronavirus disease 2019; disease severity; health service; human; incidence; infection control; infection prevention; mortality rate; nonhuman; nonmyeloablative stem cell transplantation; palliative therapy; pandemic; patient care; patient safety; pneumonia; population research"	 respiratory virus	 risk factor	 Severe acute respiratory syndrome coronavirus 2	 social distance	 social support	 Australia	 Betacoronavirus	 complication	 consensus	 Coronavirus infection	 hematologic disease	 hematology	 neoplasm	 New Zealand	 oncology	 pandemic	 practice guideline	 virology	 virus pneumonia	 Australia	 Betacoronavirus	 Consensus	 Coronavirus Infections	 Hematologic Diseases	 Hematology	 Humans	 Medical Oncology	 Neoplasms	 New Zealand	 Pandemics	 Pneumonia, Viral	" Practice Guidelines as Topic"""																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083528023&doi=10.1111%2fjocs.14538&partnerID=40&md5=69470806e91ed76c5f9e47bf165e9ab6"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083335714&doi=10.1016%2fj.jinf.2020.03.006&partnerID=40&md5=1dbb77d6386ad330e30ee1dd14c2a1b2"",""adenosine phosphate"	 amantadine	 ambroxol	 amoxicillin	 arbidol	 ceftazidime	 levofloxacin	 lopinavir	 moxifloxacin	 oseltamivir	 paracetamol	 recombinant alpha1b interferon	 recombinant alpha2b interferon	 recombinant interferon	 ribavirin	 ritonavir	 unclassified drug	 abdominal discomfort	 adolescent	 adult	 Article	 asymptomatic infection	" amantadine; ambroxol; amoxicillin; arbidol; ceftazidime; levofloxacin; lopinavir; moxifloxacin; oseltamivir; paracetamol; recombinant alpha1b interferon; recombinant alpha2b interferon; recombinant interferon; ribavirin; ritonavir; unclassified drug; abdominal discomfort; adolescent; adult; Article"	 China	 chronic gastritis	 clinical article	 clinical feature	 computer assisted tomography	 contact examination	 coronavirus disease 2019	 coughing	 diarrhea	 dizziness	 dyspnea	 eye discomfort	 fatigue	 fatty liver	 female	 fever	 headache	 hospital patient	 human	 incubation time	 leukopenia	 lymphocytopenia	 male	 neutropenia	 nose obstruction	 obesity	 ocular pruritus	 prospective study	 quarantine	 real time reverse transcription polymerase chain reaction	 rhinorrhea	 Severe acute respiratory syndrome coronavirus 2	 sneezing	 sore throat	 sputum	 virus infectivity	 virus pneumonia	 virus transmission	 young adult	 asymptomatic disease	 Betacoronavirus	 contact examination	 Coronavirus infection	 isolation and purification	 pandemic	 pathology	 virus pneumonia	 Adolescent	 Adult	 Asymptomatic Diseases	 Betacoronavirus	 China	 Contact Tracing	 Coronavirus Infections	 Female	 Humans	 Male	 Pandemics	 Pneumonia, Viral	 Prospective Studies	" Young Adult"""																																																																																																																																																			
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085593778&doi=10.3390%2fijerph17113766&partnerID=40&md5=dd3f0ba955995ad73f75ce252b8b25b0"",""COVID-19"	 drug	 epidemic	 health risk	 public health	 research work	 respiratory disease	 vaccine	 viral disease	 China	 Hong Kong	 United States	 Coronavirus	" SARS coronavirus"""									" drug; epidemic; health risk; public health; research work; respiratory disease; vaccine; viral disease; China; Hong Kong; United States; Coronavirus; SARS coronavirus"";;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083769141&doi=10.1177%2f0194599820921413&partnerID=40&md5=589ac9f37b4d19b65112ed1a7f8a3ad5"",""Article"	 cancer staging	 coronavirus disease 2019	 disease transmission	 head and neck cancer	 histopathology	 human	 laryngoscopy	 mandible resection	 morbidity	 overall survival	 pandemic	 public health	 respiratory function	 risk factor	 Severe acute respiratory syndrome coronavirus 2	 treatment planning	 tumor growth	" tumor volume"""				" cancer staging; coronavirus disease 2019; disease transmission; head and neck cancer; histopathology; human; laryngoscopy; mandible resection; morbidity; overall survival; pandemic; public health; respiratory function; risk factor; Severe acute respiratory syndrome coronavirus 2; treatment planning; tumor growth; tumor volume"";;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083287925&doi=10.1016%2fj.maturitas.2020.04.004&partnerID=40&md5=15ececc7b07c328898a206ca036f752b"",""aged"	 Article	 China	 coronavirus disease 2019	 disabled person	 government	 health care access	 health care system	 health service	 homeless person	 human	 indigenous people	 infection prevention	 middle income country	 migrant	 misinformation	 pandemic	 prisoner	 public health	 Severe acute respiratory syndrome coronavirus 2	 social interaction	 social status	" Article; China; coronavirus disease 2019; disabled person; government; health care access; health care system; health service; homeless person; human; indigenous people; infection prevention; middle income country; migrant; misinformation; pandemic; prisoner; public health; Severe acute respiratory syndrome coronavirus 2; social interaction"	 wellbeing	 Coronavirus infection	 developing country	 health care planning	 mental health	 pandemic	 psychology	 social isolation	 virus pneumonia	 vulnerable population	 Aged	 Coronavirus Infections	 Developing Countries	 Health Priorities	 Humans	 Mental Health	 Pandemics	 Pneumonia, Viral	 Social Isolation	" Vulnerable Populations"""																																																																																																																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083957123&doi=10.1038%2fs41577-020-0311-8&partnerID=40&md5=e99297cdce3f609ae55d796649136e09"",""angiotensin converting enzyme 2"	 antivirus agent	 baricitinib	 bevacizumab	 bromhexine	 chloroquine	 danoprevir	 dantonic	 eculizumab	 favipiravir	 fingolimod	 fungal extract	 ganovo	 gimsilumab	 huaier	 hydroxychloroquine	 lopinavir plus ritonavir	 methylprednisolone	 recombinant alpha2b interferon	 recombinant human angiotensin converting enzyme 2	 recombinant protein	 remdesivir	" antivirus agent; baricitinib; bevacizumab; bromhexine; chloroquine; danoprevir; dantonic; eculizumab; favipiravir; fingolimod; fungal extract; ganovo; gimsilumab; huaier; hydroxychloroquine; lopinavir plus ritonavir; methylprednisolone; recombinant alpha2b interferon; recombinant human angiotensin converting enzyme 2; recombinant protein"	 ruxolitinib	 Salvia miltiorrhiza extract	 sarilumab	 thalidomide	 tocilizumab	 umifenovir	 unclassified drug	 unindexed drug	 xue bi jing	 adjuvant therapy	 cellular immunity	 Chinese medicine	 coronavirus disease 2019	 drug efficacy	 human	 humoral immunity	 immune response	 immunity	 immunopathogenesis	 inflammation	 Lonicera	 medical care	 mesenchymal stem cell	 nonhuman	 pathogenesis	 plasma transfusion	 priority journal	 Review	 rheumatoid arthritis	 Severe acute respiratory syndrome coronavirus 2	 virus cell interaction	 virus entry	" virus replication"""																																																																																																																																																																															
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085676342&doi=10.3390%2fijerph17113835&partnerID=40&md5=02cc52a11491cb732f1b256c8f3ca8b6"",""COVID-19"	 dental health	 disease control	 disease prevalence	 disease transmission	 health services	 questionnaire survey	 respiratory disease	 viral disease	 adult	 Article	 awareness	 controlled study	 coronavirus disease 2019	 dentistry	 disease assessment	 disease course	 epidemic	 female	 health survey	 human	 infection control	" dental health; disease control; disease prevalence; disease transmission; health services; questionnaire survey; respiratory disease; viral disease; adult; Article; awareness; controlled study; coronavirus disease 2019; dentistry; disease assessment; disease course; epidemic; female; health survey; human"	 major clinical study	 male	 middle aged	 patient transport	 perception	 prevalence	 sample size	 social participation	 waiting room	 Italy	 Lombardy	" SARS coronavirus"""																																																																																																																																																																																																				
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085539936&doi=10.1055%2fa-1164-7001&partnerID=40&md5=48ffd090f06c1be3e90b22516cca30f9"",""Betacoronavirus"	 diagnostic imaging	 differential diagnosis	 disease exacerbation	 follow up	 human	 lung	 x-ray computed tomography	 Betacoronavirus	 Diagnosis, Differential	 Disease Progression	 Follow-Up Studies	 Humans	 Lung	" Tomography, X-Ray Computed"""								" diagnostic imaging; differential diagnosis; disease exacerbation; follow up; human; lung; x-ray computed tomography; Betacoronavirus; Diagnosis, Differential; Disease Progression; Follow-Up Studies; Humans; Lung; Tomography, X-Ray Computed"";;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081731028&doi=10.1007%2fs12630-020-01630-7&partnerID=40&md5=a6eee38c7d5dcea976684a90a8058cff"",""lidocaine"	 propofol	 remifentanil	 ropivacaine	 sevoflurane	 sufentanil	 suxamethonium	 adult	 anesthesia induction	 Article	 biosafety	 cesarean section	 clinical article	 clinical feature	 computer assisted tomography	 continuous infusion	 convalescence	 coronavirus disease 2019	 demography	 drug efficacy	 drug safety	 emergency surgery	" propofol; remifentanil; ropivacaine; sevoflurane; sufentanil; suxamethonium; adult; anesthesia induction; Article; biosafety; cesarean section; clinical article; clinical feature; computer assisted tomography; continuous infusion; convalescence; coronavirus disease 2019; demography; drug efficacy; drug safety"	 epidural anesthesia	 female	 general anesthesia	 hand washing	 health care personnel management	 health status	 human	 hypotension	 laboratory test	 medical history	 nucleic acid analysis	 patient transport	 pregnancy	 prematurity	 priority journal	 retrospective study	 reverse transcription polymerase chain reaction	 Severe acute respiratory syndrome coronavirus 2	 comparative study	 Coronavirus infection	 disease transmission	 infection control	 newborn	 pandemic	 pregnancy	 prevention and control	 procedures	 treatment outcome	 virus pneumonia	 Anesthesia, Epidural	 Anesthesia, General	 Cesarean Section	 Coronavirus Infections	 Female	 Humans	 Infant, Newborn	 Infection Control	 Infectious Disease Transmission, Patient-to-Professional	 Pandemics	 Pneumonia, Viral	 Pregnancy	 Retrospective Studies	" Treatment Outcome"""																																																																																																																																																																					
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084809331&doi=10.1016%2fj.epidem.2020.100392&partnerID=40&md5=7b707c2bf2ba91545e57186acaab0598"",""Article"	 asymptomatic infection	 basic reproduction number	 coronavirus disease 2019	 epidemic	 human	 priority journal	 Severe acute respiratory syndrome coronavirus 2	 time	 virus transmission	 asymptomatic disease	 Coronavirus infection	 epidemic	 pandemic	 virus pneumonia	 Asymptomatic Diseases	 Basic Reproduction Number	 Coronavirus Infections	 Disease Outbreaks	 Epidemics	 Humans	 Pandemics	" asymptomatic infection; basic reproduction number; coronavirus disease 2019; epidemic; human; priority journal; Severe acute respiratory syndrome coronavirus 2; time; virus transmission; asymptomatic disease; Coronavirus infection; epidemic; pandemic; virus pneumonia; Asymptomatic Diseases; Basic Reproduction Number; Coronavirus Infections; Disease Outbreaks; Epidemics; Humans"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083315948&doi=10.1016%2fj.molmed.2020.03.008&partnerID=40&md5=cb82bf13019e00b29ca08af60a23d763"",""China"	 conjunctiva	 conjunctivitis	 coronavirus disease 2019	 epidemic	 exposure	 eye care	 eye protection	 eye redness	 glaucoma	 hand washing	 human	 infection control	 infection prevention	 infection risk	 lacrimal fluid	 mouth	 nonhuman	 nose	 ocular pruritus	 ophthalmologist	 outpatient	" conjunctiva; conjunctivitis; coronavirus disease 2019; epidemic; exposure; eye care; eye protection; eye redness; glaucoma; hand washing; human; infection control; infection prevention; infection risk; lacrimal fluid; mouth; nonhuman; nose; ocular pruritus; ophthalmologist"	 practice guideline	 reliability	 safety	 severe acute respiratory syndrome	 Short Survey	 social distance	 virus inhibition	 Betacoronavirus	 complication	 Coronavirus infection	 eye	 isolation and purification	 ophthalmologist	 ophthalmology	 pandemic	 viral conjunctivitis	 virology	 virus pneumonia	 Betacoronavirus	 Conjunctiva	 Conjunctivitis, Viral	 Coronavirus Infections	 Eye	 Humans	 Ophthalmologists	 Ophthalmology	 Pandemics	" Pneumonia, Viral"""																																																																																																																																																																																				
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085999097&doi=10.1002%2fjgh3.12358&partnerID=40&md5=5b7a3c9b6cc467ac8be8306926e6d689"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086008302&doi=10.3390%2fnu12061657&partnerID=40&md5=e875f5b0a1c2d5a646f18f7af7180907"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617057&doi=10.1111%2fmyc.13096&partnerID=40&md5=3ff24574068c192c587e115e4775b283"",""caspofungin"	 galactomannan	 isavuconazole	 itraconazole	 ribosome DNA	 tranexamic acid	 voriconazole	 antifungal agent	 galactomannan	 isavuconazole	 mannan	 nitrile	 pyridine derivative	 triazole derivative	 voriconazole	 acute kidney failure	 adult	 adult respiratory distress syndrome	 aged	 Article	 Aspergillus	 Aspergillus fumigatus	" galactomannan; isavuconazole; itraconazole; ribosome DNA; tranexamic acid; voriconazole; antifungal agent; galactomannan; isavuconazole; mannan; nitrile; pyridine derivative; triazole derivative; voriconazole; acute kidney failure; adult; adult respiratory distress syndrome; aged; Article; Aspergillus"	 bronchoalveolar lavage fluid	 case report	 clinical article	 clinical evaluation	 contrast enhancement	 coronavirus disease 2019	 critically ill patient	 dialysis	 disease association	 disease severity	 emphysema	 endotracheal intubation	 extracorporeal oxygenation	 female	 fungus culture	 Germany	 hospital admission	 human	 Human metapneumovirus	 hypertransaminasemia	 invasive aspergillosis	 lung aspergillosis	 lung emphysema	 male	 medical record review	 middle aged	 priority journal	 retrospective study	 reverse transcription polymerase chain reaction	 severe acute respiratory syndrome	 Severe acute respiratory syndrome coronavirus 2	 surgical intensive care unit	 teaching hospital	 thorax	 thorax radiography	 x-ray computed tomography	 bleeding	 chemistry	 complication	 Coronavirus infection	 diagnostic imaging	 intensive care unit	 isolation and purification	 lung aspergillosis	 lung disease	 Metapneumovirus	 pandemic	 paramyxovirus infection	 virology	 virus pneumonia	 Aged	 Antifungal Agents	 Bronchoalveolar Lavage Fluid	 Coronavirus Infections	 Female	 Germany	 Hemorrhage	 Hospitals, Teaching	 Humans	 Intensive Care Units	 Lung Diseases	 Male	 Mannans	 Metapneumovirus	 Middle Aged	 Nitriles	 Pandemics	 Paramyxoviridae Infections	 Pneumonia, Viral	 Pulmonary Aspergillosis	 Pyridines	 Respiratory Distress Syndrome, Adult	 Retrospective Studies	 Thorax	 Tomography, X-Ray Computed	 Triazoles	" Voriconazole"""																																																																																																																																			
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085754017&doi=10.3390%2fijms21113922&partnerID=40&md5=0319c32bee3a3426dcb3051bbf10431e"",""3C-like proteinase, Coronavirus"	 amide	 amodiaquine	 antivirus agent	 cysteine proteinase	 favipiravir	 protein binding	 proteinase inhibitor	 pyrazine derivative	 ribavirin	 viral protein	 binding site	 chemistry	 metabolism	 molecular docking	 Amides	 Amodiaquine	 Antiviral Agents	 Binding Sites	 Cysteine Endopeptidases	 Molecular Docking Simulation	 Protease Inhibitors	" amide; amodiaquine; antivirus agent; cysteine proteinase; favipiravir; protein binding; proteinase inhibitor; pyrazine derivative; ribavirin; viral protein; binding site; chemistry; metabolism; molecular docking; Amides; Amodiaquine; Antiviral Agents; Binding Sites; Cysteine Endopeptidases; Molecular Docking Simulation"	 Pyrazines	 Ribavirin	" Viral Nonstructural Proteins"""																																																																																																																																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083993663&doi=10.1111%2fbjh.16727&partnerID=40&md5=d0a0afda4ad9a432f3599355d1b7f236"",""anticoagulant agent"	 D dimer	 hypertensive factor	 low molecular weight heparin	 thrombin	 aging	 anticoagulant therapy	 cerebrovascular accident	 coronavirus disease 2019	 critically ill patient	 disease predisposition	 disease severity	 drug safety	 heart failure	 hematology	 high risk patient	 hospital admission	 hospital discharge	 hospital mortality	 hospitalization	 human	 immobilization	" D dimer; hypertensive factor; low molecular weight heparin; thrombin; aging; anticoagulant therapy; cerebrovascular accident; coronavirus disease 2019; critically ill patient; disease predisposition; disease severity; drug safety; heart failure; hematology; high risk patient; hospital admission; hospital discharge; hospital mortality; hospitalization; human"	 intensive care unit	 malignant neoplasm	 medical history	 medical society	 meta analysis (topic)	 mortality rate	 mortality risk	 Note	 obesity	 prediction	 pregnancy	 priority journal	 prognosis	 respiratory failure	 risk factor	 sedation	 sepsis	 surgical technique	 treatment outcome	" venous thromboembolism"""																																																																																																																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086168874&doi=10.1590%2f1413-81232020256.1.09632020&partnerID=40&md5=97a0c64dd842151ece96db3770309871"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086133361&doi=10.6002%2fect.2020.0193&partnerID=40&md5=4780e6e319b0cfb3b6728e3ecda1e703"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083673794&doi=10.1007%2fs00106-020-00864-7&partnerID=40&md5=12f1bb92b25f07650f07b51b3e629810"",""Coronavirus infection"	 human	 otorhinolaryngology	 pandemic	 telemedicine	 verbal communication	 virus pneumonia	 Coronavirus Infections	 Humans	 Narration	 Otolaryngology	 Pandemics	 Pneumonia, Viral	" Telemedicine"""									" human; otorhinolaryngology; pandemic; telemedicine; verbal communication; virus pneumonia; Coronavirus Infections; Humans; Narration; Otolaryngology; Pandemics; Pneumonia, Viral; Telemedicine"";;;;;;;"																																																																																																																																																																																																																
