"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086007256&doi=10.3389%2ffmed.2020.00248&partnerID=40&md5=ca80c484f8ed820ca020a1c5d4476127"",""School of Biomedical Sciences and Pharmacy, University of Newcastle, Callaghan, NSW, Australia"	 Priority Research Centre for Reproductive Science, University of Newcastle, Callaghan, NSW, Australia	 Pregnancy and Reproduction Program, Hunter Medical Research Institute, New Lambton HeightsNSW, Australia	" VP System Practice, International Society for the System Sciences, Pontypool, United Kingdom"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086036968&doi=10.3389%2ffcimb.2020.00284&partnerID=40&md5=ef65a33f59cbdd1a1ab04036f0e0c6d4"",""Department of Infectious Diseases, Department of Respiratory, Renmin Hospital, School of Basic Medical Sciences, Hubei University of Medicine, Shiyan, China"	 Department of Clinical Laboratory, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China	" Guangdong Provincial Key Laboratory of Virology, Institute of Medical Microbiology, Jinan University, Guangzhou, China"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086029412&doi=10.3389%2ffpubh.2020.00222&partnerID=40&md5=1d822c00b38defa1b49aef63ebb127fd"",""Department of Medical Sciences, University of Turin, CPO Piemonte, AOU Città della Salute e della Scienza, Turin, Italy"	" Department of Electronics and Telecommunications, Politecnico di Torino, Turin, Italy"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086355641&doi=10.33321%2fcdi.2020.44.45&partnerID=40&md5=48af8ff330d871151e69abb8dc8cdc26"","																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086019935&doi=10.3389%2ffsurg.2020.00033&partnerID=40&md5=3d9b3851b0f7d915d80754945ed28b5c"",""Department of General Surgery, General Hospital of Drama, Drama, Greece"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085156843&doi=10.15585%2fmmwr.mm6920e2&partnerID=40&md5=9bf7a633ac8b252006628f093b6493b8"","																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085155257&doi=10.15585%2fmmwr.mm6920e1&partnerID=40&md5=708791ca8d7111be40dafb753b010b41"","																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085528406&doi=10.1136%2fbmj.m1966&partnerID=40&md5=2b148c50e0ea562a26ff1d41d7772cc4"",""Division of General Internal Medicine and Clinical Innovation, Department of Medicine, NYU Grossman School of Medicine, New York, NY, United States"	 NYU Langone Health, New York, NY, United States	 Division of Healthcare Delivery Science, Department of Population Health, NYU Grossman School of Medicine, 227 East 30th Street #633, New York, NY  10016, United States	 Center for Healthcare Innovation and Delivery Science, NYU Langone Health, New York, NY, United States	 Department of Cardiothoracic Surgery, NYU Grossman School of Medicine, New York, NY, United States	" Division of Gastroenterology, Department of Medicine, NYU Grossman School of Medicine, New York, NY, United States"""																																																																																								
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081948208&doi=10.1016%2fj.bbrc.2020.03.047&partnerID=40&md5=d016d0a958ed16d1071c49bd89019294"",""Institute of Basic Medicine, Shandong Provincial Hospital Affiliated to Shandong First Medical University, Jinan, Shandong  250062, China"	" School of Medicine and Life Sciences, University of Jinan-Shandong Academy of Medical Sciences, Jinan, Shandong  250200, China"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083887875&doi=10.1016%2fj.molcel.2020.04.022&partnerID=40&md5=bb6e424f3169b2bf3e642dd4dba58545"",""Deutsches Primatenzentrum – Leibniz Institut für Primatenforschung, Göttingen, Germany"	" Faculty of Biology and Psychology, University Göttingen, Göttingen, Germany"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085855287&doi=10.3748%2fwjg.v26.i19.2286&partnerID=40&md5=c1e1f5db7b9eb6b5c8270c61f236df20"",""State Key Laboratory for the Diagnosis and Treatment of Infectious Diseases, National Clinical Research Center for Infectious Diseases, First Affiliated Hospital, College of Medicine, Zhejiang University, Zhejiang Province, Hangzhou, 310003, China"	" Department of Pathology, Shanghai Public Health Clinical Center, Fudan UniversityShanghai  201508, China"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085855273&doi=10.3748%2fwjg.v26.i19.2323&partnerID=40&md5=0a3d9432c1cae5cb072888332c0e13a9"",""Department of Internal Medicine, Cleveland Clinic, Akron General, Akron, OH 44307, United States"	" Department of Gastroenterology, Hepatology and Nutrition, Digestive Disease and Surgery Institute, Cleveland Clinic, Cleveland, OH 44307, United States"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085266065&doi=10.1172%2fjci.insight.137662&partnerID=40&md5=1831d2c89cd8b8e21503e56d4abcac5c"","																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085528299&doi=10.1186%2fs12979-020-00183-z&partnerID=40&md5=4395fa85ca2502ec951f64562e649600"",""Sanofi US, Cambridge, MA  02139, United States"	 Jackson Laboratory, Bar Harbor, ME  04609, United States	 University of Connecticut Center on Aging, UConn Health Center, Farmington, CT  06030, United States	" Jackson Laboratory for Genomic Medicine, Farmington, CT  06030, United States"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617630&doi=10.1172%2fjci.insight.137799&partnerID=40&md5=6c5e6efc1a0fb1cf141457c85765960c"",""Department of Laboratory Medicine"	 Department of Emergency Medicine	" Department of Respiratory and Critical Care Medicine, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085660853&doi=10.1039%2fd0ra03582c&partnerID=40&md5=2dc62ff260a5aaf2fc6113bcbbf7eefd"",""Pharmacognosy Department, Faculty of Pharmacy, Beni-Suef University, Beni-Suef, 62111, Egypt"	 Pharmacognosy Department, Faculty of Pharmacy, Deraya University, Minia, 61111, Egypt	 Medicinal Chemistry Department, Faculty of Pharmacy, Minia University, Minia, 61519, Egypt	" Pharmacognosy Department, Faculty of Pharmacy, Minia University, Minia, 61519, Egypt"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084963370&doi=10.1056%2fNEJMoa2004500&partnerID=40&md5=4e411afe0d68946135c637c5f38699d6"",""Division of Pulmonary, Critical Care and Sleep Medicine, Department of Medicine, Seattle, United States"	 Department of Laboratory Medicine, University of Washington, Seattle, United States	 Department of Radiology, University of Washington, Seattle, United States	 Division of Allergy and Infectious Disease, University of Washington, Seattle, United States	 Vaccine and Infectious Disease Division, Fred Hutchinson Cancer Research Center, Seattle, United States	 Sections of Critical Care and Pulmonary Medicine, Virginia Mason Medical Center, Seattle, United States	 Division of Pulmonary and Critical Care, Swedish Medical Center, Seattle, United States	" Division of Infectious Disease, Swedish Medical Center, Seattle, United States"""																																																																																						
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082815886&doi=10.1016%2fj.knosys.2020.105812&partnerID=40&md5=c06dfe64af81874a9f802be7dc0d5599"",""School of Artificial Intelligence, Hebei University of Technology, Tianjin, 300401, China"	 State Key Laboratory of Reliability and Intelligence of Electrical Equipment, Hebei University of Technology, Tianjin, 300401, China	 School of Economics and Management, Hebei University of Technology, Tianjin, 300401, China	 Hebei Key Laboratory of Big Data Computing, Tianjin, 300401, China	 Mininglamp Academy of Sciences, Mininglamp Technology, Beijing, 100084, China	" Key Laboratory of Knowledge Engineering with Big Data (Hefei University of Technology), Ministry of Education, Hefei, 230009, China"""																																																																																								
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085263424&doi=10.3390%2fcells9051267&partnerID=40&md5=db1cbba6695809db6fbd3d5e46fdc8d2"",""Institute of Biostructures and Bioimaging, CNR, Naples, IBB  80134, Italy"	" Institute of Molecular Genetics, IGM, CNR, Pavia, 27100, Italy"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085232433&doi=10.1021%2facschemneuro.0c00217&partnerID=40&md5=460ef0940d8624d51054bbce55315615"",""DBT-National Institute of Animal Biotechnology (DBT-NIAB), Hyderabad, 500032, India"	 CSIR-Indian Institute of Chemical Biology (CSIR-IICB), Kolkata, 700032, India	" IICB-Translational Research Unit of Excellence (IICB-TRUE), Kolkata, 700091, India"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085874587&doi=10.3389%2ffpubh.2020.00198&partnerID=40&md5=03ab8be8c9bc9feb245e3c86fc94ffd9"",""Department of Epidemiology, School of Public Health, Sun Yat-sen University, Guangzhou, China"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085155868&doi=10.1136%2fesmoopen-2020-000793&partnerID=40&md5=3f83e9efdf2cdb0f7c4e083a68eceea5"",""Institut Jules Bordet and l'Université Libre de Bruxelles (U.LB), Brussels, Belgium"	 European Institute of Oncology (IEO) IRCCS, Milan, Italy	 GBG Forschungs GmbH, Neu-Isenburg, Germany	 Oncology, Gustave Roussy and Paris-Saclay University, Villejuif, Île-de-France, France	 Department of Oncology and Radiotherapy, Medical University of Gda?sk, Gda?sk, Poland	 European Institute of Oncology IRCCS, Milan, Italy	 Iridium Kankernetwerk and University of Antwerp, Antwerp, Belgium	 Comprehensive Cancer Center, Medical University of Vienna, Vienna, Austria	 Fondazione IRCCS Istituto Nazionale Dei Tumori, Milan, Italy	 IOB, Institute of Oncology, Quiron Group (Madrid and Barcelona), Vall d'Hebron Institute of Oncology (VHIO) (Barcelona), Barcelona, Madrid, Spain	 Breast Unit, Champalimaud Clinical Center/Champalimaud Foundation, Lisbon, Portugal	 Division of Oncology, Shaare Zedek Medical Centre, Jerusalem, Israel	" Department of Oncology and Hemato-Oncology, University of Milano, European Institute of Oncology, IRCCS, Milano, Italy"""																																																																																	
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085232904&doi=10.4081%2fmonaldi.2020.1372&partnerID=40&md5=d089b94e1857ead32340cd74be62b1ac"",""Department of Medicine and Surgery, University of Insubria, Varese"	 Department of Medicine and Cardiopulmonary Rehabilitation, ICS Maugeri IRCCS Institute of Tradate (VA) 	" Fondazione Umbra Cuore e Ipertensione ONLUS and Division of Cardiology, Hospital S. Maria della Misericordia, Perugia, Italy"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084786839&doi=10.4081%2fmonaldi.2020.1358&partnerID=40&md5=b5326edcf9c15ff67e6e5c94b15ed354"",""Division of Cardiology, Hospital Umberto I, Nocera Inferiore (SA)"	 Department of Translational Medical Sciences, Federico II University of Naples	 Division of Cardiology, Hospital Umberto I, Nocera Inferiore (SA)	 Division of Cardiology, COVID Hospital M. Scarlato, Scafati (SA)	 Department of Translational Medical Sciences, Federico II University of Naples.	 Division of Cardiology, Hospital Umberto I, Nocera Inferiore (SA)	" Division of Cardiology, University of Campania L. Vanvitelli, Naples"""																																																																																							
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084963531&doi=10.1126%2fsciimmunol.abc6347&partnerID=40&md5=651faed29bd117a3b5b45f02109bc6bb"",""Laboratory of Emerging Pathogens, Fondation Mérieux, Lyon, France"	 Department of Epidemiology, Johns Hopkins Bloomberg School of Public Health, Baltimore, United States	 Médecins Sans FrontièresGeneva, Switzerland	 Department Biology, Center for Infectious Disease Dynamics, Pennsylvania State University, University Park, United States	 Francis I Proctor Foundation, University of California San Francisco, CA, United States	 Epicentre, Yaounde, Cameroon	 Epicentre, Paris, France	 Departments of Epidemiology and of Immunology and Infectious Diseases, Harvard School of Public Health, Boston	 School of Medicine, University of California San Francisco, CA, United States	 WHO Collaborating Center for Infectious Disease Epidemiology and Control, School of Public Health, LKS Faculty of Medicine, University of Hong Kong, Hong Kong SAR, China	 IRESSEF (Institut de Recherche en Santé, de Surveillance Épidémiologique et de Formation)Dakar, Senegal	 Institut Pasteur de BanguiBangui, Central African Republic	" Division of Infectious Diseases, University of Utah School of Medicine, UT, Salt Lake City, United States"""																																																																																	
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085869046&doi=10.3389%2ffpubh.2020.00205&partnerID=40&md5=61685b8b83f7021fb5559fb5def7d00d"",""ENT Institute and Otorhinolaryngology, Department of the Affiliated Eye and ENT Hospital, State Key Laboratory of Medical Neurobiology, Institutes of Biomedical Sciences, Fudan University, Shanghai, China"	 Department of Critical Care Medicine, Ruijin Hospital, Shanghai Jiao Tong University School of Medicine, Shanghai, China	 Department of Respiratory and Critical Care Medicine, Shanghai Pulmonary Hospital, Tongji University School of Medicine, Shanghai, China	 Department of Otolaryngology, University of Miami Miller School of Medicine, Miami, FL, United States	 Department of Health Policy and Management, Health Development Research Center, School of Public Health, Sun Yat-Sen University, Guangzhou, China	 Department of Biostatistics, School of Public Health, Key Laboratory of Public Health Safety of Ministry of Education, Fudan University, Shanghai, China	 Department of Neurological Surgery, University of Miami Miller School of Medicine, Miami, FL, United States	 Dr. John T. Macdonald Foundation, Department of Human Genetics and John P, Hussman Institute for Human Genomics, University of Miami Miller School of Medicine, Miami, FL, United States	 Department of Biochemistry and Molecular Biology, University of Miami Miller School of Medicine, Miami, FL, United States	 Division of Infectious Diseases, Department of Medicine, University of Miami Miller School of Medicine, Miami, FL, United States	 Partners in Health, Boston, MA, United States	 Harvard Medical School, Boston, MA, United States	 Brigham & Women's Hospital, Boston, MA, United States	" Division of Infectious Diseases, Department of Internal Medicine, Emory University School of Medicine, Atlanta, GA, United States"""																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084759230&doi=10.1073%2fpnas.2005615117&partnerID=40&md5=ff140a892248ae0eacce5d8ac92bdc48"",""Respiratory and Critical Care Medicine, University of Science and Technology of China (Anhui Provincial Hospital), Hefei, Anhui, 230000, China"	 Respiratory and Critical Care Medicine, Anhui Fuyang Second People's Hospital, Fuyang, Anhui, 230000, China	 Institute of Immunology, Chinese Academy of Sciences (CAS) Key Laboratory of Innate Immunity and Chronic Disease, School of Life Science and Medical Center, University of Science and Technology of China, Hefei, Anhui, 230000, China	 Hefei National Laboratory for Physical Sciences at Microscale, University of Science and Technology of China, Hefei, Anhui, 230000, China	 Intensive Care Unit, First Affiliated Hospital of University of Science and Technology of China, Anhui Provincial Hospital, Hefei, Anhui, 230000, China	" Hemodialysis Center, Anhui Fuyang Second People's Hospital, Fuyang, Anhui, 236000, China"""																																																																																								
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084459472&doi=10.1016%2fj.immuni.2020.04.012&partnerID=40&md5=7940bd4c35f2c733bd66ecbe9a26a7ea"",""Genetics, Genomics, and Systems Biology, University of Chicago, Chicago, IL, United States"	 Department of Medicine, Section of Genetic Medicine, University of Chicago, Chicago, IL  60637, United States	" Committee on Immunology, University of Chicago, Chicago, IL  60637, United States"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085914508&doi=10.3389%2ffmed.2020.00241&partnerID=40&md5=40473eccce5159ee9b1cd6b3755a310c"",""Department of Rheumatology and Infectious Diseases, Kitasato University School of Medicine, Sagamihara, Japan"	" Department of Infection Control and Prevention, Kitasato University Hospital, Sagamihara, Japan"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084197728&doi=10.1212%2fWNL.0000000000009519&partnerID=40&md5=55d321349c93aa23ce871d4d1aa25037"",""From the Department of Neurology (G.W., R.M., J.C., S.A., J.W., R.L., M.B., S.P., C.U., K.R., O.W., A.B.L., L.L., K.T.T.), Neurological Institute, Columbia University Irving Medical Center"	 and New York Presbyterian Hospital (G.W., R.M., J.C., S.A., J.W., E.A., P.P., R.L., M.B., S.P., C.U., K.R., O.W., A.B.L., L.L., K.T.T.), New York, NY	 From the Department of Neurology (G.W., R.M., J.C., S.A., J.W., R.L., M.B., S.P., C.U., K.R., O.W., A.B.L., L.L., K.T.T.), Neurological Institute, Columbia University Irving Medical Center	" and New York Presbyterian Hospital (G.W., R.M., J.C., S.A., J.W., E.A., P.P., R.L., M.B., S.P., C.U., K.R., O.W., A.B.L., L.L., K.T.T.), New York, NY. ktt2115@cumc.columbia.edu"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083692859&doi=10.1001%2fjama.2020.6572&partnerID=40&md5=0fa2d8c05b27d1c72a4b3f6a1f428a5d"",""Division of Infectious Diseases, Medical Practice Evaluation Center, Massachusetts General Hospital, Boston, United States"	 Harvard University Center for AIDS Research, Harvard Medical School, Boston, MA, United States	 Division of Infectious Diseases, Department of Medicine, Emory University School of Medicine, Atlanta, GA, United States	" Hubert Department of Global Health, Rollins School of Public Health of Emory University, Atlanta, GA, United States"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085871848&doi=10.3389%2ffpubh.2020.00209&partnerID=40&md5=7de6c60bf722d275045a5f33a13e4778"",""Division of Biology and Medicine, Undergraduate Program in Biology, Department of Molecular Microbiology and Immunology, Brown University, Providence, RI, United States"	 Department of Public Health, Epidemiology Biostatistics and Prevention Institute, University of Zurich, Zurich, Switzerland	 Department of Experimental Pathology, Immunology, and Microbiology, Center of Infectious Disease, Faculty of Medicine, American University of Beirut, Beirut, Lebanon	" Division of Infectious Diseases, Department of Internal Medicine, Faculty of Medicine, American University of Beirut Medical Center, Beirut, Lebanon"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085870435&doi=10.3389%2ffimmu.2020.01091&partnerID=40&md5=66744b8542c1e989854e6ef844791914"",""BIH Center for Regenerative Therapies (BCRT), Charité Universitätsmedizin Berlin, Berlin, Germany"	 Berlin-Brandenburg School for Regenerative Therapies (BSRT), Charité Universitätsmedizin Berlin, Berlin, Germany	 Institute of Medical Immunology, Charité Universitätsmedizin Berlin, Berlin, Germany	 Department of Transfusion Medicine, Charité Universitätsmedizin Berlin, Berlin, Germany	 Julius Wolff Institute (JWI), Charité Universitätsmedizin Berlin, Berlin, Germany	 Department of Nephrology and Internal Intensive Care Medicine, Charité Universitätsmedizin Berlin, Berlin, Germany	" Berlin Center for Advanced Therapies (BECAT), All Charité Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin, Humboldt-of Universität zu Berlin, Berlin Institute of Health (BIH), Berlin, Germany"""																																																																																							
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083488868&doi=10.1016%2fj.immuni.2020.04.003&partnerID=40&md5=0262499ef290458cf6831094289050bb"",""Headquarters, National Institutes for Quantum and Radiological Science and Technology, Chiba, 263-8555, Japan"	" Division of Molecular Psychoimmunology, Institute for Genetic Medicine and Graduate School of Medicine, Hokkaido University, Sapporo, 060-0815, Japan"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083187947&doi=10.1001%2fjama.2020.6130&partnerID=40&md5=c076cd1bf113f8d0ed2a5a838788e3a1"",""Department of Epidemiology and Biostatistics, School of Public Health, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China"	 Department of Occupational and Environmental Health, Ministry of Education Key Laboratory of Environment and Health, State Key Laboratory of Environmental Health (Incubating), School of Public Health, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China	 School of Public Health, Ministry of Education Key Laboratory of Public Health Safety, Fudan University, Shanghai, China	 Department of Biostatistics, Harvard T.H. Chan School of Public Health, Boston, MA, United States	" Department of Statistics, Harvard University, Boston, MA, United States"""																																																																																									
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085345402&doi=10.1136%2ftsaco-2020-000511&partnerID=40&md5=2dc637b141ed9197f0f41de1b1e26c2e"",""Department of Surgery, Riverside University Health System, Moreno Valley, CA, United States"	 School of Medicine, Loma Linda University, Loma Linda, CA, United States	 CECORC-Comparative Effectiveness and Clinical Outcomes Research Center, Riverside University Health System, Moreno Valley, CA, United States	 Surgery, University of California Riverside, School of Medicine, Riverside, CA, United States	 University of California Santa Barbara, Santa Barbara, CA, United States	" Surgery-Administration, Riverside University Health System, Moreno Valley, CA, United States"""																																																																																								
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617403&doi=10.24272%2fj.issn.2095-8137.2020.022&partnerID=40&md5=085479c01245784b12dad3f5ae7dd69a"",""Center for Integrative Conservation, Chinese Academy of Sciences, Xishuangbanna Tropical Botanical GardenYunnan  666303, China"	 Center of Conservation Biology, Chinese Academy of Sciences, China. E-mail:, Core Botanical GardensYunnan  666303, China	 Henry Fok College of Biology and Agriculture, Shaoguan University, Shaoguan, Guangdong  512005, China	 College of Forestry and Landscape Architecture, South China Agricultural University, Guangzhou, Guangdong  510642, China	 Chinese Institute for Brain ResearchBeijing  102206, China	" Center of Conservation Biology, Chinese Academy of Sciences, Core Botanical GardensYunnan  666303, China"""																																																																																								
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617247&doi=10.5603%2fCJ.a2020.0065&partnerID=40&md5=abc8e6849eea99356790159c1b15bf4c"",""Department of Cardiac Anesthesiology, Medical University of Gdansk, Poland"	 Department of Medical Immunology, Medical University of Gdansk, Poland	 Department of Hematology and Transplantology, Medical University of Gdansk, Poland	 Medical University of Gdansk, Poland	" 1stDepartment of Cardiology, University Catheterization Laboratories, Medical University of Gdansk, Poland"""																																																																																									
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084695452&doi=10.24272%2fj.issn.2095-8137.2020.031&partnerID=40&md5=eca272873b93d142659a18f4c7a5a8a8"",""CAS Key Laboratory of Molecular Virology & Immunology, Institut Pasteur of Shanghai, Chinese Academy of Sciences, China. E-mail:Shanghai  200031, China"	 Department of Microbiology-Infectiology and Immunology, Laval UniversityQC  G1V 4G2, Canada	 CAS Key Laboratory of Pathogenic Microbiology and Immunology, Institute of Microbiology, Center for Influenza Research and Early-warning (CASCIRE), CAS-TWAS Center of Excellence for Emerging Infectious Diseases (CEEID), Chinese Academy of Sciences, China. E-mail:Beijing  100101, China	 CAS Key Laboratory of Pathogenic Microbiology and Immunology, Institute of Microbiology, Center for Influenza Research and Early-warning (CASCIRE), CAS-TWAS Center of Excellence for Emerging Infectious Diseases (CEEID), Chinese Academy of Sciences, China. E-mail:Beijing  100101, China	 State Key Laboratory of Virology, Wuhan Institute of Virology, Chinese Academy of Sciences, China. E-mail:, Wuhan, Hubei  430071, China	 State key Laboratory for Conservation and Utilization of Bio-Resources in Yunnan, School of Life Sciences, Yunnan University, China. E-mail:, Kunming, Yunnan  650091, China	 Key Laboratory of Animal Models and Human Disease Mechanisms of the Chinese Academy of Sciences and Yunnan Province, Kunming Institute of Zoology, Chinese Academy of Sciences, China. E-mail:, Kunming, Yunnan  650223, China	 Kunming College of Life Science, University of Chinese Academy of Sciences, Kunming, Yunnan  650204, China	" KIZ-CUHK Joint Laboratory of Bioresources and Molecular Research in Common Diseases, Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming, Yunnan  650223, China"""																																																																																					
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083169232&doi=10.15252%2fembj.20105114&partnerID=40&md5=04de1fdac8afb2ff5af3f21d5a062a3b"",""Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin, and Berlin Institute of Health, Berlin, Germany"	 Center for Digital Health, Berlin Institute of Health (BIH), Berlin, Germany	 Department of Pneumology and Respiratory Critical Care Medicine, Center for interstitial and rare lung diseases, Thoraxklinik, Heidelberg University Hospital, Heidelberg, Germany	 Translational Lung Research Center Heidelberg (TLRC), Member of the German Center for Lung Research (DZL), Heidelberg, Germany	 Translational Research Unit, Thoraxklinik, Heidelberg University Hospital, Heidelberg, Germany	 Department of Thoracic Surgery, Thoraxklinik, Heidelberg University Hospital, Heidelberg, Germany	 Division of Redox Regulation, German Cancer Research Center (DKFZ), Heidelberg, Germany	 Faculty of Health, Medicine and Life Sciences, Department of Pharmacology and Toxicology, NUTRIM School of Nutrition, Translational Research and Metabolism, Maastricht University, Maastricht, Netherlands	" Health Data Science Unit, Heidelberg University Hospital and BioQuant, Heidelberg, Germany"""																																																																																					
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084863833&doi=10.1186%2fs12967-020-02380-2&partnerID=40&md5=feab101ab893430c7aa01822b9e2eb05"",""Personalized Stem Cells, Inc, Poway, CA, United States"	 Center for Stem Cell Research and Regenerative Medicine, Tulane University, School of Medicine, New Orleans, LA, United States	 Department of Surgery, Oregon Health and Science University, Portland, OR, United States	 State Key Laboratory for Diagnosis and Treatment of Infectious Diseases, National Clinical Research Center for Infectious Diseases, First Affiliated Hospital, College of Medicine, Zhejiang University, Hangzhou, 310003, China	 Treatment and Research Center for Infectious Diseases, Fifth Medical Center, Beijing, 100039, China	 Calidi Biotherapeutics, Inc., San Diego, CA, United States	" Department of Radiation Medicine and Applied Sciences, Moores UCSD Cancer Center, San Diego, CA, United States"""																																																																																							
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083419362&doi=10.5603%2fCJ.a2020.0055&partnerID=40&md5=2f0d6a68dfd7d27ee67d43feff6f7216"",""Department of Medical Microbiology, Medical University of Warsaw, Poland"	 Lazarski University, Warsaw, Poland	 1stChair and Department of Cardiology, Medical University of Warsaw, Poland	 1stDepartment of Cardiology, Medical University of Gdansk, Poland	 Clinic of Emergency Medicine, Medical University of Bialystok, Poland	 Department of Emergency Medical Service, Wroclaw Medical University, Wroclaw, Poland	" Polish Society of Disaster Medicine, Warsaw, Poland"""																																																																																							
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085904114&doi=10.4414%2fsmw.2020.20295&partnerID=40&md5=6a37a2d1f87969738981293c1e17a83b"",""Laboratory of Ecohydrology, School of Architecture, Civil and Environmental Engineering, École Polytechnique Fédérale de Lausanne, Switzerland"	 Department of Epidemiology, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD, United States	 Laboratory of Ecohydrology, School of Architecture, Civil and Environmental Engineering, École Polytechnique Fédérale de Lausanne, Switzerland / Dipartimento di Ingegneria Civile Edile ed Ambientale ,Università di Padova, Padua, Italy	" School of Life Sciences, École Polytechnique Fédérale de Lausanne, Lausanne University Hospital and University of Lausanne, Switzerland / Precision Medicine Unit, Switzerland"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084913318&doi=10.1186%2fs12887-020-02140-7&partnerID=40&md5=5957ed70f32067c9deef8f02f73ff8e0"",""Department of Radiology, Xiangyang No. 1 People's Hospital, Hubei University of Medicine, Xiangyang, Hubei, 441000, China"	 Department of Radiology, Taihe Hospital, Hubei University of Medicine, Shiyan, Hubei, 442000, China	 Department of Neurology, Xiangyang No. 1 People's Hospital, Hubei University of Medicine, Xiangyang, Hubei, 441000, China	" Huaxi MR Research Center (HMRRC), Functional and Molecular Imaging Key Laboratory of Sichuan Province, Department of Radiology, West China Hospital, Sichuan University, No. 37 Guo Xue Xiang, Chengdu, Sichuan, 610041, China"""																																																																																										
